id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,activity,occupancy_%,how_far_km
4278084,Manhattan,Midtown,40.75062,-73.98246999999999,Entire home/apt,75,30,13,2019-01-17,0.23,14,167,Active,54.0,7.271752645502644
4278389,Bronx,Clason Point,40.81231,-73.85535,Shared room,45,1,7,2019-01-07,0.14,7,365,Active,0.0,14.867308201058204
4278568,Manhattan,Lower East Side,40.72184,-73.98755,Entire home/apt,165,3,23,2019-05-27,0.41,1,0,Active,100.0,7.523148148148147
4279260,Queens,Ridgewood,40.70463,-73.90132,Entire home/apt,150,2,77,2019-09-06,1.5,1,24,Active,93.0,10.954900793650797
4279550,Manhattan,Lower East Side,40.719120000000004,-73.9863,Entire home/apt,180,2,122,2019-01-07,2.15,2,362,Active,1.0,7.607195767195767
4280053,Brooklyn,Bedford-Stuyvesant,40.68206,-73.95441,Private room,80,2,100,2019-06-27,1.73,3,365,Active,0.0,10.018366402116405
4282178,Brooklyn,Bedford-Stuyvesant,40.69724,-73.94914,Private room,53,1,351,2019-06-24,6.09,4,0,Active,100.0,9.24380291005291
4282998,Manhattan,Kips Bay,40.74092,-73.97816999999999,Entire home/apt,200,7,9,2019-05-01,0.16,1,291,Active,20.0,7.239920634920635
4284031,Manhattan,Chelsea,40.74305,-73.99733,Entire home/apt,160,2,79,2019-06-06,1.38,1,108,Active,70.0,7.430667989417991
4285876,Manhattan,Lower East Side,40.71281,-73.99174000000001,Entire home/apt,140,1,16,2019-06-04,0.28,1,0,Active,100.0,7.855972222222222
4286196,Manhattan,East Village,40.73045,-73.98392,Entire home/apt,199,4,8,2018-12-14,0.19,2,232,Active,36.0,7.321031746031745
4286662,Manhattan,Greenwich Village,40.73032,-73.99976,Entire home/apt,190,1,43,2019-01-07,0.75,1,3,Active,99.0,7.507400793650794
4287589,Brooklyn,Sunset Park,40.65031,-74.00239,Entire home/apt,125,2,51,2019-01-07,0.89,1,351,Active,4.0,12.28529761904762
4288276,Manhattan,Upper East Side,40.76051,-73.96083,Entire home/apt,145,3,62,2019-05-28,1.1,1,50,Active,86.0,7.6747420634920624
4291200,Queens,Forest Hills,40.7269,-73.83952,Private room,95,2,42,2019-09-05,0.74,3,334,Active,8.0,14.17709656084656
4293935,Brooklyn,Crown Heights,40.67391,-73.9472,Private room,99,1,74,2019-09-06,1.34,3,290,Active,21.0,10.767215608465607
4294546,Brooklyn,Greenpoint,40.7223,-73.94938,Entire home/apt,130,1,43,2019-05-05,0.84,1,0,Active,100.0,8.212876984126984
4295542,Brooklyn,Brooklyn Heights,40.69276,-73.9963,Private room,240,2,45,2019-05-22,0.79,1,348,Active,5.0,8.980575396825397
4296126,Manhattan,Hell's Kitchen,40.7555,-73.99369,Entire home/apt,259,4,25,2019-06-17,0.44,1,255,Active,30.0,7.560456349206349
4296291,Manhattan,East Harlem,40.78907,-73.94877,Entire home/apt,75,1,107,2019-06-27,1.91,1,116,Active,68.0,9.182625661375662
4296710,Bronx,Kingsbridge,40.86809,-73.90201,Private room,37,2,63,2019-06-24,1.15,2,305,Active,16.0,16.86084656084656
4296956,Brooklyn,Canarsie,40.63621,-73.89407,Entire home/apt,210,3,11,2019-07-07,2.75,5,83,Active,77.0,15.486765873015873
4297952,Manhattan,Chelsea,40.7492,-73.99847,Entire home/apt,199,2,194,2019-06-07,3.37,2,178,Active,51.0,7.547857142857143
4299536,Brooklyn,Clinton Hill,40.68566,-73.96021999999999,Entire home/apt,189,8,33,2019-06-22,0.58,1,271,Active,26.0,9.651507936507935
4302293,Queens,Long Island City,40.74742,-73.94646999999999,Private room,58,1,33,2019-06-06,1.98,1,101,Active,72.0,7.982010582010582
4303600,Brooklyn,Bedford-Stuyvesant,40.68531,-73.95185,Private room,60,30,44,2019-05-19,0.78,8,99,Active,73.0,9.867956349206347
4303825,Queens,Long Island City,40.74853,-73.95068,Entire home/apt,190,1,34,2019-10-03,0.6,2,182,Active,50.0,7.833492063492063
4305170,Brooklyn,Clinton Hill,40.681470000000004,-73.96488000000001,Entire home/apt,139,2,88,2019-06-22,1.53,2,82,Active,78.0,9.850674603174603
4308612,Manhattan,Hell's Kitchen,40.76502,-73.98931999999999,Entire home/apt,125,1,186,2019-06-30,3.28,1,193,Active,47.0,7.7857275132275126
4308633,Brooklyn,Williamsburg,40.716029999999996,-73.9547,Private room,94,2,46,2019-03-06,0.9,1,267,Active,27.0,8.240886243386242
4308798,Manhattan,Upper East Side,40.77254,-73.96193000000001,Entire home/apt,100,2,58,2019-11-06,1.02,1,9,Active,98.0,8.044887566137566
4308991,Manhattan,East Village,40.72607,-73.98867,Private room,149,364,8,2019-07-01,0.17,1,90,Active,75.0,7.415621693121693
4309079,Manhattan,East Village,40.72603,-73.98897,Private room,128,7,15,2019-04-13,0.26,1,249,Active,32.0,7.41800925925926
4309648,Brooklyn,Bedford-Stuyvesant,40.68568,-73.95266,Entire home/apt,160,3,149,2019-06-24,2.61,2,303,Active,17.0,9.823425925925926
4310501,Manhattan,East Village,40.72627,-73.98915,Private room,110,3,64,2019-06-30,1.26,1,14,Active,96.0,7.413280423280423
4311648,Brooklyn,Williamsburg,40.71436,-73.96361999999999,Entire home/apt,285,3,43,2019-05-26,0.75,1,12,Active,97.0,8.068115079365079
4318364,Manhattan,Chelsea,40.740390000000005,-74.00356,Entire home/apt,650,7,6,2019-02-07,0.13,1,358,Active,2.0,7.5974735449735435
4320934,Manhattan,Harlem,40.81599,-73.94676,Entire home/apt,133,1,20,2019-05-22,0.36,3,345,Active,5.0,11.11125
4325329,Manhattan,Upper West Side,40.78667,-73.96924,Entire home/apt,200,2,56,2019-06-28,0.98,1,226,Active,38.0,8.760992063492061
4333204,Manhattan,Harlem,40.816179999999996,-73.94516999999999,Entire home/apt,94,1,23,2019-03-07,0.57,3,316,Active,13.0,11.152625661375664
4334446,Brooklyn,South Slope,40.6631,-73.98603,Entire home/apt,120,3,118,2019-06-23,2.07,1,266,Active,27.0,11.115205026455028
4338548,Brooklyn,Bedford-Stuyvesant,40.6845,-73.93968000000001,Entire home/apt,102,1,10,2019-01-26,0.18,1,4,Active,99.0,10.279973544973542
4339188,Brooklyn,Bedford-Stuyvesant,40.6933,-73.94976,Entire home/apt,85,1,84,2019-01-07,1.46,1,286,Active,22.0,9.441818783068783
4339202,Queens,Astoria,40.762609999999995,-73.91767,Private room,70,3,2,2019-05-23,0.05,1,23,Active,94.0,9.433921957671958
4341158,Brooklyn,East Flatbush,40.65337,-73.91229,Entire home/apt,100,3,62,2019-06-24,1.19,1,343,Active,6.0,13.439378306878307
4343312,Manhattan,Harlem,40.80733,-73.95642,Private room,57,7,3,2019-06-07,0.22,2,222,Active,39.0,10.304477513227512
4343401,Brooklyn,Crown Heights,40.67122,-73.91813,Private room,39,1,153,2019-06-14,2.66,10,178,Active,51.0,11.93578703703704
4343956,Manhattan,Morningside Heights,40.8067,-73.95799,Private room,107,6,12,2019-03-01,0.47,2,251,Active,31.0,10.24253306878307
4350120,Brooklyn,Greenpoint,40.72623,-73.94298,Entire home/apt,137,5,26,2019-06-05,1.16,1,344,Active,6.0,8.3460582010582
4351563,Brooklyn,Prospect Heights,40.67757,-73.96412,Entire home/apt,110,3,8,2018-12-30,0.14,1,0,Active,100.0,10.140734126984126
4352537,Manhattan,Gramercy,40.735409999999995,-73.98061,Private room,64,26,47,2019-04-02,0.82,1,331,Active,9.0,7.264861111111113
4354764,Brooklyn,Canarsie,40.63969,-73.89548,Entire home/apt,90,2,112,2019-06-16,1.96,1,349,Active,4.0,15.157949735449733
4356396,Manhattan,Upper East Side,40.7786,-73.95104,Entire home/apt,146,5,21,2019-03-24,1.01,1,0,Active,100.0,8.56415343915344
4357892,Queens,Bay Terrace,40.77774,-73.78376,Entire home/apt,189,3,85,2019-06-15,1.88,1,330,Active,10.0,18.475800264550266
4358291,Brooklyn,Park Slope,40.677609999999994,-73.97667,Entire home/apt,985,2,20,2019-05-07,1.6,2,19,Active,95.0,9.997321428571428
4359718,Brooklyn,Bushwick,40.695840000000004,-73.90794,Entire home/apt,140,3,122,2019-06-19,2.21,1,251,Active,31.0,10.987473544973543
4359756,Queens,Long Island City,40.752590000000005,-73.94104,Private room,97,2,14,2019-04-20,0.55,2,90,Active,75.0,8.219298941798941
4359921,Queens,Astoria,40.7672,-73.91198,Entire home/apt,180,2,7,2018-12-19,0.31,1,90,Active,75.0,9.824636243386244
4362570,Brooklyn,Park Slope,40.676829999999995,-73.97617,Entire home/apt,220,2,83,2019-04-29,1.48,1,253,Active,31.0,10.058670634920636
4365276,Brooklyn,Williamsburg,40.70698,-73.95406,Entire home/apt,170,1,141,2019-06-22,3.05,1,28,Active,92.0,8.62082671957672
4365756,Brooklyn,Bedford-Stuyvesant,40.68288,-73.93678,Entire home/apt,110,2,192,2019-02-07,3.35,1,132,Active,64.0,10.479232804232804
4365765,Brooklyn,East Flatbush,40.63213,-73.94598,Private room,55,4,10,2019-01-01,0.2,2,100,Active,73.0,14.18751984126984
4365833,Brooklyn,Williamsburg,40.71759,-73.95407,Entire home/apt,150,5,7,2019-02-18,0.12,1,0,Active,100.0,8.206097883597883
4377337,Manhattan,East Harlem,40.79872,-73.9411,Entire home/apt,120,3,6,2019-06-18,0.96,1,279,Active,24.0,9.976263227513225
4377929,Manhattan,East Village,40.72627,-73.98303,Entire home/apt,198,4,180,2019-06-18,3.22,1,269,Active,26.0,7.410046296296297
4378816,Brooklyn,Bushwick,40.702529999999996,-73.92898000000001,Private room,60,2,63,2019-06-17,1.68,2,352,Active,4.0,9.717804232804232
4378951,Brooklyn,Bedford-Stuyvesant,40.68578,-73.93965,Entire home/apt,170,3,207,2019-06-22,3.76,1,151,Active,59.0,10.201931216931216
4384181,Brooklyn,Bedford-Stuyvesant,40.69017,-73.93951,Entire home/apt,83,2,88,2019-06-30,4.66,1,165,Active,55.0,9.945555555555558
4386513,Manhattan,East Village,40.724779999999996,-73.97771,Entire home/apt,230,3,12,2019-10-06,0.21,1,4,Active,99.0,7.486283068783068
4386598,Manhattan,Lower East Side,40.71962,-73.98567,Entire home/apt,180,2,178,2019-01-07,3.11,1,227,Active,38.0,7.591349206349207
4387007,Queens,Belle Harbor,40.573209999999996,-73.85769,Private room,110,2,1,2019-06-23,1.0,1,325,Active,11.0,22.267030423280424
4387152,Brooklyn,Williamsburg,40.711420000000004,-73.95535,Entire home/apt,160,3,87,2019-06-19,1.63,1,302,Active,17.0,8.395284391534389
4392351,Manhattan,Kips Bay,40.74111,-73.97951,Entire home/apt,87,30,4,2018-12-08,0.09,52,325,Active,11.0,7.23132275132275
4392596,Queens,Ditmars Steinway,40.77431,-73.9114,Private room,75,1,4,2019-05-26,1.85,1,0,Active,100.0,10.049411375661377
4396142,Queens,Long Island City,40.75227,-73.95012,Entire home/apt,160,4,79,2019-06-30,1.38,1,133,Active,64.0,7.873544973544973
4396299,Brooklyn,Brownsville,40.66938,-73.91830999999999,Private room,39,1,158,2019-06-24,2.77,10,32,Active,91.0,12.052923280423279
4396939,Manhattan,Hell's Kitchen,40.760490000000004,-73.99569,Private room,89,4,56,2019-01-06,0.98,2,301,Active,18.0,7.773174603174603
4397455,Brooklyn,Canarsie,40.632690000000004,-73.90358,Entire home/apt,85,4,60,2019-06-22,1.12,1,247,Active,32.0,15.391607142857143
4399721,Brooklyn,Crown Heights,40.67828,-73.96228,Private room,50,1,4,2019-03-25,0.11,1,0,Active,100.0,10.120211640211641
4401013,Brooklyn,Bedford-Stuyvesant,40.678490000000004,-73.91672,Entire home/apt,229,2,195,2019-06-24,3.41,1,254,Active,30.0,11.526064814814816
4402117,Queens,Kew Gardens Hills,40.72891,-73.82588,Entire home/apt,149,3,82,2019-06-23,1.55,2,327,Active,10.0,15.095906084656086
4403928,Queens,Ridgewood,40.70216,-73.90716,Private room,56,3,45,2019-06-15,0.88,2,304,Active,17.0,10.74989417989418
4404544,Brooklyn,Bushwick,40.69703,-73.93207,Private room,75,2,53,2019-06-17,1.23,1,340,Active,7.0,9.850793650793653
4405156,Manhattan,East Harlem,40.78802,-73.95026,Entire home/apt,115,4,68,2019-06-25,1.2,1,10,Active,97.0,9.08455687830688
4405874,Brooklyn,Prospect-Lefferts Gardens,40.662009999999995,-73.95414,Private room,90,4,12,2019-10-06,0.37,1,365,Active,0.0,11.507228835978838
4407787,Manhattan,Lower East Side,40.71287,-73.98685,Private room,109,3,83,2019-02-06,1.57,2,355,Active,3.0,7.841845238095237
4407790,Bronx,Allerton,40.866820000000004,-73.85812,Private room,49,2,42,2019-06-21,0.74,4,227,Active,38.0,18.496607142857144
4408381,Brooklyn,East Flatbush,40.66428,-73.92911,Entire home/apt,100,1,102,2019-06-16,1.85,2,243,Active,33.0,12.016607142857143
4410626,Brooklyn,Red Hook,40.68039,-74.01729,Entire home/apt,245,1,50,2019-02-06,0.92,1,19,Active,95.0,10.260615079365081
4412533,Manhattan,East Harlem,40.79765,-73.94022,Private room,79,3,56,2019-05-27,1.1,2,90,Active,75.0,9.933882275132277
4423650,Manhattan,Upper West Side,40.79913,-73.95931999999999,Private room,97,2,114,2019-06-24,2.0,1,363,Active,1.0,9.667513227513226
4424261,Manhattan,Upper West Side,40.80188,-73.96808,Entire home/apt,200,2,22,2019-05-21,0.5,1,0,Active,100.0,9.835813492063492
4424511,Brooklyn,Park Slope,40.67099,-73.98791,Entire home/apt,160,1,323,2019-06-22,5.81,1,211,Active,42.0,10.48875
4426780,Manhattan,Harlem,40.81613,-73.93765,Entire home/apt,90,30,20,2019-01-06,0.36,1,249,Active,32.0,11.306038359788356
4426877,Brooklyn,Fort Greene,40.68499,-73.97403,Entire home/apt,239,3,19,2018-12-25,0.33,1,257,Active,30.0,9.488399470899472
4427442,Manhattan,Washington Heights,40.85083,-73.94093000000001,Entire home/apt,290,4,21,2019-03-01,0.37,1,193,Active,47.0,14.351521164021163
4428854,Brooklyn,Greenpoint,40.72951,-73.95525,Private room,55,1,75,2019-06-19,1.52,3,173,Active,53.0,7.8516468253968235
4429337,Brooklyn,Williamsburg,40.70789,-73.94811,Entire home/apt,120,2,19,2019-06-07,1.82,1,11,Active,97.0,8.76396164021164
4430747,Brooklyn,Bedford-Stuyvesant,40.69175,-73.92834,Entire home/apt,103,2,5,2019-03-01,0.09,1,211,Active,42.0,10.27390873015873
4430808,Queens,Jamaica Estates,40.71873,-73.80324,Entire home/apt,64,2,192,2019-06-17,3.47,1,234,Active,36.0,16.85109126984127
4431247,Manhattan,Chelsea,40.74726,-74.00213000000001,Shared room,70,2,126,2019-06-29,2.61,1,309,Active,15.0,7.62785052910053
4436944,Brooklyn,Crown Heights,40.66825,-73.95304,Private room,150,7,21,2019-10-06,0.54,2,292,Active,20.0,11.045211640211642
4437053,Manhattan,Nolita,40.72144,-73.99435,Private room,105,1,102,2019-06-16,1.79,1,362,Active,1.0,7.578141534391536
4438029,Manhattan,Chelsea,40.74635,-73.99604000000001,Entire home/apt,360,3,28,2019-04-22,0.5,1,128,Active,65.0,7.434748677248677
4438223,Manhattan,Harlem,40.80743,-73.95663,Private room,165,2,6,2019-02-01,0.12,1,363,Active,1.0,10.3103373015873
4439602,Manhattan,East Village,40.726240000000004,-73.99018000000001,Private room,100,6,10,2019-01-07,0.61,1,200,Active,45.0,7.4201917989418
4439839,Brooklyn,Bedford-Stuyvesant,40.68687,-73.94518000000001,Entire home/apt,129,2,179,2019-06-16,3.14,2,285,Active,22.0,9.958134920634919
4440020,Manhattan,Harlem,40.822720000000004,-73.94941999999999,Entire home/apt,229,5,38,2019-03-06,0.75,2,332,Active,9.0,11.645165343915346
4440751,Manhattan,Lower East Side,40.72169,-73.98773,Entire home/apt,99,30,21,2019-11-03,0.38,8,52,Active,86.0,7.527764550264549
4447904,Manhattan,Upper West Side,40.77783,-73.9815,Entire home/apt,80,30,5,2018-12-08,0.09,1,180,Active,51.0,8.291891534391535
4449058,Manhattan,Harlem,40.81693,-73.95421,Private room,180,1,26,2019-06-25,0.47,1,0,Active,100.0,11.10181216931217
4449559,Bronx,Concourse,40.82636,-73.92655,Entire home/apt,105,30,18,2019-02-06,0.48,1,52,Active,86.0,12.43165343915344
4452723,Queens,Richmond Hill,40.69947,-73.82795,Entire home/apt,90,30,11,2019-04-03,0.2,3,189,Active,48.0,15.593287037037037
4453484,Brooklyn,Williamsburg,40.71909,-73.95897,Entire home/apt,250,2,103,2019-06-20,1.87,1,315,Active,14.0,8.017281746031745
4454122,Manhattan,Harlem,40.81071,-73.94433000000001,Entire home/apt,115,2,84,2019-06-18,1.51,1,50,Active,86.0,10.731660052910053
4455094,Manhattan,West Village,40.730140000000006,-74.00754,Private room,159,2,150,2019-06-28,3.19,1,54,Active,85.0,7.744755291005291
4455301,Brooklyn,Clinton Hill,40.68653,-73.96412,Entire home/apt,110,3,189,2019-01-07,3.4,1,268,Active,27.0,9.520205026455026
4456312,Bronx,Kingsbridge,40.87829,-73.89336999999999,Private room,57,3,20,2019-06-30,0.43,1,311,Active,15.0,18.098723544973538
4457556,Manhattan,East Harlem,40.79849,-73.93843000000001,Private room,92,3,48,2019-06-17,0.94,2,115,Active,68.0,10.038604497354495
4462008,Bronx,Allerton,40.868140000000004,-73.85874,Private room,47,2,97,2019-12-06,1.81,4,262,Active,28.0,18.5778373015873
4467771,Manhattan,Chelsea,40.74998,-73.99772,Entire home/apt,345,7,95,2019-06-29,1.7,1,13,Active,96.0,7.541249999999999
4469264,Brooklyn,Williamsburg,40.71156,-73.95826,Private room,80,2,108,2019-01-06,1.93,2,4,Active,99.0,8.309490740740742
4469650,Manhattan,Harlem,40.805209999999995,-73.94519,Entire home/apt,300,4,143,2019-06-23,2.56,1,204,Active,44.0,10.312189153439153
4471513,Manhattan,Theater District,40.75607,-73.98593000000001,Entire home/apt,699,6,186,2019-05-07,3.27,2,254,Active,30.0,7.4114616402116384
4472904,Bronx,Van Nest,40.8423,-73.87055,Private room,25,30,6,2019-05-28,0.17,4,219,Active,40.0,15.953333333333335
4472978,Manhattan,Hell's Kitchen,40.755309999999994,-73.99945,Entire home/apt,195,1,136,2019-05-07,2.94,1,203,Active,44.0,7.72334656084656
4473156,Manhattan,East Harlem,40.8002,-73.94079,Entire home/apt,165,2,146,2019-06-22,2.6,3,277,Active,24.0,10.079841269841275
4475128,Manhattan,East Harlem,40.788340000000005,-73.9472,Private room,65,2,219,2019-06-28,3.88,2,35,Active,90.0,9.180747354497354
4476945,Manhattan,Harlem,40.810559999999995,-73.94627,Entire home/apt,149,3,28,2019-05-19,0.5,1,329,Active,10.0,10.685443121693124
4479632,Manhattan,SoHo,40.72736,-74.00192,Entire home/apt,495,30,159,2019-12-06,2.83,1,129,Active,65.0,7.600548941798942
4480793,Brooklyn,Bedford-Stuyvesant,40.682559999999995,-73.94326,Entire home/apt,125,3,24,2019-06-19,0.44,2,69,Active,81.0,10.288763227513225
4481427,Queens,Ridgewood,40.69945,-73.90651,Entire home/apt,95,4,44,2019-01-07,0.81,1,271,Active,26.0,10.896640211640213
4481474,Brooklyn,Bedford-Stuyvesant,40.68339,-73.9422,Entire home/apt,135,3,15,2019-02-07,0.27,2,89,Active,76.0,10.26850529100529
4483117,Manhattan,Upper East Side,40.77473,-73.94859,Private room,69,2,11,2019-10-01,0.19,1,240,Active,34.0,8.467407407407407
4483672,Manhattan,Harlem,40.80743,-73.94256,Private room,71,3,211,2019-05-07,3.72,1,6,Active,98.0,10.526137566137567
4490268,Brooklyn,Bushwick,40.68488,-73.91225,Entire home/apt,139,2,190,2019-04-07,4.15,1,218,Active,40.0,11.34619708994709
4492303,Manhattan,Upper West Side,40.78137,-73.98183,Entire home/apt,199,2,19,2019-05-20,0.35,1,0,Active,100.0,8.503002645502646
4494217,Manhattan,West Village,40.73604,-74.0056,Entire home/apt,130,30,1,2018-12-24,0.15,2,0,Active,100.0,7.6534523809523805
4498927,Manhattan,Harlem,40.82257,-73.94543,Entire home/apt,300,5,91,2019-06-21,1.65,3,288,Active,21.0,11.684801587301585
4499097,Manhattan,Upper West Side,40.77998,-73.98461999999999,Entire home/apt,130,2,17,2019-05-27,0.37,1,2,Active,99.0,8.461884920634919
4502545,Manhattan,Upper East Side,40.7671,-73.96968000000001,Entire home/apt,275,2,20,2019-02-01,0.45,1,0,Active,100.0,7.728531746031747
4503472,Brooklyn,Park Slope,40.667629999999996,-73.98156,Entire home/apt,163,4,58,2019-05-29,1.38,1,132,Active,64.0,10.749212962962964
4504049,Bronx,Williamsbridge,40.87896,-73.84978000000001,Private room,55,28,27,2019-05-28,0.53,4,338,Active,7.0,19.91974867724868
4509500,Manhattan,Chelsea,40.73984,-74.0006,Entire home/apt,150,30,7,2019-06-14,0.15,39,339,Active,7.0,7.500165343915343
4512045,Manhattan,Upper West Side,40.78294,-73.98474,Entire home/apt,148,3,35,2019-01-07,0.63,1,207,Active,43.0,8.643763227513228
4512093,Manhattan,Upper West Side,40.79994,-73.97001,Private room,299,1,1,2019-05-23,0.64,1,88,Active,76.0,9.69056216931217
4514042,Brooklyn,Bushwick,40.69213,-73.92371,Private room,80,1,4,2019-05-28,0.34,3,342,Active,6.0,10.444457671957672
4516766,Brooklyn,Bedford-Stuyvesant,40.694140000000004,-73.93467,Private room,68,5,81,2019-07-06,1.47,6,83,Active,77.0,9.899722222222225
4516939,Brooklyn,Bedford-Stuyvesant,40.69454,-73.93427,Private room,72,5,89,2019-05-22,1.65,6,322,Active,12.0,9.893769841269842
4517117,Manhattan,Harlem,40.82014,-73.95433,Private room,97,2,146,2019-10-06,2.59,7,83,Active,77.0,11.375357142857144
4517177,Queens,Long Island City,40.74236,-73.95640999999999,Entire home/apt,170,2,84,2019-05-28,1.51,1,178,Active,51.0,7.655218253968254
4520113,Manhattan,Lower East Side,40.71452,-73.9871,Private room,120,3,66,2019-06-15,1.27,2,295,Active,19.0,7.773763227513228
4523324,Manhattan,East Village,40.73337,-73.98828,Private room,200,2,109,2019-06-21,2.15,1,336,Active,8.0,7.288247354497354
4530154,Brooklyn,South Slope,40.66388,-73.9905,Private room,53,1,105,2019-06-21,2.11,2,137,Active,62.0,11.067010582010582
4530432,Manhattan,Washington Heights,40.83488,-73.93843000000001,Entire home/apt,66,180,7,2018-12-16,0.14,19,330,Active,10.0,12.889325396825395
4532913,Brooklyn,Williamsburg,40.71909,-73.95998,Private room,45,1,170,2019-06-20,5.9,1,245,Active,33.0,7.990535714285714
4533010,Manhattan,Washington Heights,40.8552,-73.93354000000001,Entire home/apt,80,1,150,2019-06-28,2.68,1,35,Active,90.0,14.882936507936508
4537297,Queens,Rego Park,40.72937,-73.86804000000001,Entire home/apt,40,7,53,2019-06-25,0.94,1,10,Active,97.0,12.267566137566135
4538019,Brooklyn,Brownsville,40.670609999999996,-73.91672,Private room,39,1,130,2019-06-21,2.32,10,26,Active,93.0,12.033895502645507
4538274,Queens,Astoria,40.77002,-73.91498,Entire home/apt,100,2,18,2019-05-27,0.38,1,83,Active,77.0,9.741712962962962
